400	6.05839E6
401	5.92004E6
402	5.69881E6
403	6.01967E6
404	6.2273E6
405	6.88923E6
406	6.39133E6
407	6.01348E6
408	6.4441E6
409	6.41753E6
410	6.68563E6
411	7.53503E6
412	7.96584E6
413	9.0459E6
414	1.00308E7
415	1.13813E7
416	1.31124E7
417	1.42005E7
418	1.66908E7
419	1.7968E7
420	1.97889E7
421	2.25026E7
422	2.5122E7
423	2.78825E7
424	2.99227E7
425	3.38935E7
426	3.7134E7
427	4.00052E7
428	4.62234E7
429	4.96429E7
430	5.4658E7
431	6.08536E7
432	6.80933E7
433	7.36998E7
434	7.9206E7
435	8.7852E7
436	9.63335E7
437	1.03894E8
438	1.16382E8
439	1.29881E8
440	1.46414E8
441	1.65184E8
442	1.87425E8
443	2.10996E8
444	2.3715E8
445	2.58885E8
446	2.78579E8
447	2.95425E8
448	3.02878E8
449	3.06625E8
450	3.01743E8
451	2.92297E8
452	2.84315E8
453	2.73794E8
454	2.61769E8
455	2.54096E8
456	2.45972E8
457	2.33586E8
458	2.2848E8
459	2.18601E8
460	2.12834E8
461	2.0503E8
462	1.98773E8
463	1.92125E8
464	1.85797E8
465	1.8168E8
466	1.77376E8
467	1.75692E8
468	1.74154E8
469	1.7414E8
470	1.75333E8
471	1.74587E8
472	1.79273E8
473	1.84365E8
474	1.87233E8
475	1.91092E8
476	1.93667E8
477	1.92287E8
478	1.94369E8
479	1.90509E8
480	1.87294E8
481	1.83545E8
482	1.77555E8
483	1.71285E8
484	1.6537E8
485	1.60572E8
486	1.56357E8
487	1.5206E8
488	1.49233E8
489	1.44769E8
490	1.42841E8
491	1.3979E8
492	1.37675E8
493	1.37225E8
494	1.3575E8
495	1.35857E8
496	1.35511E8
497	1.33364E8
498	1.33746E8
499	1.32912E8
500	1.32976E8
501	1.30941E8
502	1.28708E8
503	1.29043E8
504	1.27441E8
505	1.27356E8
506	1.21971E8
507	1.22503E8
508	1.20996E8
509	1.208E8
510	1.19493E8
511	1.1717E8
512	1.16404E8
513	1.14729E8
514	1.11299E8
515	1.10436E8
516	1.07488E8
517	1.05693E8
518	1.03483E8
519	1.01311E8
520	1.00447E8
521	9.68424E7
522	9.65519E7
523	9.57649E7
524	9.34977E7
525	9.12827E7
526	8.99741E7
527	8.96546E7
528	8.92661E7
529	8.89769E7
530	8.73673E7
531	8.70005E7
532	8.85862E7
533	8.74025E7
534	8.69306E7
535	8.61653E7
536	8.59068E7
537	8.71642E7
538	8.55578E7
539	8.6064E7
540	8.56886E7
541	8.40124E7
542	8.33162E7
543	8.19886E7
544	8.17079E7
545	8.25104E7
546	8.10242E7
547	7.87487E7
548	7.84839E7
549	7.74859E7
550	7.66529E7
551	7.61941E7
552	7.54494E7
553	7.37313E7
554	7.26519E7
555	7.33213E7
556	7.15646E7
557	7.23756E7
558	7.03649E7
559	6.85078E7
560	6.90506E7
561	6.71547E7
562	6.85825E7
563	6.73257E7
564	6.61423E7
565	6.52445E7
566	6.41313E7
567	6.33041E7
568	6.3613E7
569	6.37983E7
570	6.24227E7
571	6.18786E7
572	6.10829E7
573	6.13971E7
574	6.08907E7
575	6.03511E7
576	5.82338E7
577	5.78439E7
578	5.77738E7
579	5.89572E7
580	5.61374E7
581	5.58724E7
582	5.65186E7
583	5.53167E7
584	5.43422E7
585	5.47835E7
586	5.35221E7
587	5.16226E7
588	5.24793E7
589	5.15667E7
590	5.0529E7
591	4.99125E7
592	4.93323E7
593	4.88666E7
594	4.74356E7
595	4.73123E7
596	4.58808E7
597	4.58999E7
598	4.73385E7
599	4.48466E7
600	4.42473E7
601	4.33574E7
602	4.33213E7
603	4.3125E7
604	4.27433E7
605	4.29482E7
606	4.19006E7
607	4.12629E7
608	4.1455E7
609	4.13007E7
610	4.01501E7
611	3.93825E7
612	3.85193E7
613	3.81137E7
614	3.77612E7
615	3.73147E7
616	3.66942E7
617	3.69783E7
618	3.48892E7
619	3.49434E7
620	3.50852E7
621	3.48897E7
622	3.38029E7
623	3.23753E7
624	3.24948E7
625	3.20226E7
626	3.09757E7
627	3.02378E7
628	3.02732E7
629	2.89403E7
630	2.88099E7
631	2.80901E7
632	2.81729E7
633	2.71377E7
634	2.69286E7
635	2.69493E7
636	2.5249E7
637	2.44318E7
638	2.47808E7
639	2.39243E7
640	2.43844E7
641	2.29917E7
642	2.2584E7
643	2.23944E7
644	2.18229E7
645	2.17405E7
646	2.09766E7
647	2.03429E7
648	2.02017E7
649	2.09659E7
650	1.97199E7
651	1.92008E7
652	1.93222E7
653	1.89528E7
654	1.83869E7
655	1.80627E7
656	1.8499E7
657	1.78756E7
658	1.7071E7
659	1.68577E7
660	1.65455E7
661	1.59927E7
662	1.57046E7
663	1.52786E7
664	1.50104E7
665	1.52321E7
666	1.44278E7
667	1.42658E7
668	1.43339E7
669	1.3304E7
670	1.30247E7
671	1.30358E7
672	1.24064E7
673	1.26087E7
674	1.20981E7
675	1.15558E7
676	1.10608E7
677	1.07195E7
678	1.12883E7
679	1.07265E7
680	1.08229E7
681	1.03363E7
682	9.89097E6
683	9.8752E6
684	9.6896E6
685	9.19439E6
686	9.05524E6
687	8.56477E6
688	8.41204E6
689	8.75776E6
690	8.29344E6
691	7.97527E6
692	8.0667E6
693	7.76398E6
694	7.81951E6
695	7.55208E6
696	7.76563E6
697	7.94301E6
698	6.99428E6
699	7.24246E6
700	7.3043E6
