400	2.39678E6
401	2.38814E6
402	2.66488E6
403	2.65262E6
404	2.4973E6
405	2.69355E6
406	2.55239E6
407	2.84469E6
408	3.02174E6
409	3.27772E6
410	3.66667E6
411	3.83621E6
412	4.4607E6
413	5.11063E6
414	5.81169E6
415	6.73536E6
416	7.80303E6
417	8.75749E6
418	9.84383E6
419	1.07846E7
420	1.20413E7
421	1.35081E7
422	1.49156E7
423	1.68774E7
424	1.83855E7
425	2.0135E7
426	2.40216E7
427	2.57212E7
428	2.8814E7
429	3.23052E7
430	3.70436E7
431	4.13373E7
432	4.49973E7
433	5.2103E7
434	5.84749E7
435	6.56545E7
436	7.36783E7
437	8.5154E7
438	9.73569E7
439	1.13556E8
440	1.28737E8
441	1.45381E8
442	1.66057E8
443	1.79364E8
444	1.96038E8
445	2.11928E8
446	2.22826E8
447	2.30608E8
448	2.3642E8
449	2.3655E8
450	2.33891E8
451	2.3092E8
452	2.26406E8
453	2.15027E8
454	2.07481E8
455	1.96089E8
456	1.92028E8
457	1.82031E8
458	1.76929E8
459	1.69768E8
460	1.63909E8
461	1.56663E8
462	1.52165E8
463	1.45516E8
464	1.43077E8
465	1.40465E8
466	1.36966E8
467	1.38981E8
468	1.3839E8
469	1.40334E8
470	1.41026E8
471	1.42096E8
472	1.45294E8
473	1.4945E8
474	1.48017E8
475	1.48604E8
476	1.48357E8
477	1.46798E8
478	1.43527E8
479	1.38721E8
480	1.34933E8
481	1.30328E8
482	1.25826E8
483	1.17491E8
484	1.13278E8
485	1.0789E8
486	1.05086E8
487	1.00462E8
488	9.7328E7
489	9.45968E7
490	9.15343E7
491	8.92093E7
492	8.9324E7
493	8.80689E7
494	8.73696E7
495	8.72093E7
496	8.7959E7
497	8.65699E7
498	8.5911E7
499	8.49758E7
500	8.47957E7
501	8.57917E7
502	8.38606E7
503	8.29956E7
504	8.31102E7
505	7.95351E7
506	7.78687E7
507	7.64725E7
508	7.37061E7
509	7.22438E7
510	6.93065E7
511	6.85183E7
512	6.62959E7
513	6.45979E7
514	6.39415E7
515	6.08876E7
516	5.78394E7
517	5.65713E7
518	5.40474E7
519	5.34164E7
520	5.10113E7
521	4.9676E7
522	4.92834E7
523	4.73222E7
524	4.51711E7
525	4.46797E7
526	4.46369E7
527	4.25284E7
528	4.19455E7
529	4.13546E7
530	4.06638E7
531	3.9483E7
532	4.07763E7
533	3.9309E7
534	3.92896E7
535	3.91165E7
536	3.88841E7
537	3.87772E7
538	3.73102E7
539	3.74183E7
540	3.66667E7
541	3.56966E7
542	3.53333E7
543	3.33369E7
544	3.21007E7
545	3.19004E7
546	2.97579E7
547	2.86023E7
548	2.70452E7
549	2.64855E7
550	2.51264E7
551	2.33442E7
552	2.40562E7
553	2.25284E7
554	2.07181E7
555	2.01787E7
556	1.95445E7
557	1.88907E7
558	1.84649E7
559	1.79185E7
560	1.68071E7
561	1.69072E7
562	1.66431E7
563	1.62084E7
564	1.56636E7
565	1.49106E7
566	1.49187E7
567	1.42672E7
568	1.38958E7
569	1.36423E7
570	1.35517E7
571	1.23303E7
572	1.26915E7
573	1.29702E7
574	1.1829E7
575	1.2E7
576	1.16476E7
577	1.25081E7
578	1.17029E7
579	1.16685E7
580	1.16829E7
581	1.13034E7
582	1.0795E7
583	1.05426E7
584	1.04607E7
585	9.99456E6
586	1.00216E7
587	1.02217E7
588	8.82893E6
589	9.00705E6
590	8.19166E6
591	8.27381E6
592	8.01289E6
593	7.54338E6
594	7.68398E6
595	7.19241E6
596	6.89431E6
597	6.53992E6
598	6.11413E6
599	6.4028E6
600	5.97039E6
601	6.05764E6
602	5.44022E6
603	5.08963E6
604	5.50162E6
605	4.7866E6
606	4.85374E6
607	4.67391E6
608	4.45652E6
609	4.59079E6
610	4.37229E6
611	4.35939E6
612	4.07609E6
613	4.21281E6
614	4.18269E6
615	3.7426E6
616	3.83152E6
617	3.48649E6
618	3.27224E6
619	3.12129E6
620	3.04207E6
621	3.09639E6
622	3.18864E6
623	3.20279E6
624	2.96757E6
625	3.2114E6
626	2.90792E6
627	2.81705E6
628	2.95126E6
629	2.95381E6
630	2.82024E6
631	2.7745E6
632	2.57174E6
633	2.66486E6
634	2.41417E6
635	2.56494E6
636	2.35961E6
637	2.24579E6
638	2.14867E6
639	2.28108E6
640	2.17976E6
641	2.3222E6
642	2.20238E6
643	2.13708E6
644	1.90065E6
645	2.02586E6
646	1.92161E6
647	1.87908E6
648	1.68831E6
649	1.79307E6
650	1.81965E6
651	1.70479E6
652	1.66757E6
653	1.74784E6
654	1.48208E6
655	1.64853E6
656	1.58207E6
657	1.52928E6
658	1.37276E6
659	1.46645E6
660	1.33982E6
661	1.42085E6
662	1.45386E6
663	1.44715E6
664	1.16558E6
665	1.2961E6
666	1.22788E6
667	1.32867E6
668	1.23457E6
669	1.32829E6
670	1.16827E6
671	1.19589E6
672	1.15426E6
673	1.09501E6
674	1.31183E6
675	1.33189E6
676	1.04639E6
677	1.24797E6
678	1.23035E6
679	1.07124E6
680	1.09842E6
681	1.08906E6
682	1.03596E6
683	1.18662E6
684	1.04494E6
685	1.10991E6
686	968783.63832
687	1.24397E6
688	1.12372E6
689	1.19022E6
690	1.01355E6
691	1.22902E6
692	988184.74758
693	974025.97403
694	932112.06897
695	1.04178E6
696	1.2844E6
697	1.02758E6
698	1.00922E6
699	1.29919E6
700	1.44164E6
