1007	5.78E-04	0.00352		1007	0.006207231	0.011204467
1006	5.97E-04	0.00353		1006	0.006221795	0.011231332
1005	5.16E-04	0.00357		1005	0.006236405	0.011258283
1004	4.51E-04	0.0036		1004	0.006251062	0.011285323
1003	4.84E-04	0.00365		1003	0.006265766	0.011312451
1002	4.85E-04	0.00367		1002	0.006280516	0.011339668
1001	5.11E-04	0.00362		1001	0.006295311	0.011366968
1000	5.23E-04	0.00368		1000	0.006310145	0.011394347
999	5.45E-04	0.0037		999	0.006325027	0.011421815
998	6.17E-04	0.00371		998	0.006339957	0.011449372
997	6.28E-04	0.00372		997	0.006354935	0.01147702
996	6.45E-04	0.00372		996	0.00636996	0.011504759
995	6.29E-04	0.00377		995	0.006385034	0.011532589
994	6.07E-04	0.0038		994	0.006400156	0.011560511
993	6.06E-04	0.0038		993	0.006415327	0.011588524
992	5.74E-04	0.00384		992	0.006430547	0.011616629
991	5.55E-04	0.00384		991	0.006445815	0.011644827
990	5.07E-04	0.00386		990	0.006461133	0.011673119
989	4.85E-04	0.00388		989	0.006476501	0.011701503
988	4.66E-04	0.00392		988	0.006491918	0.011729981
987	4.64E-04	0.0039		987	0.006507384	0.011758554
986	4.58E-04	0.00396		986	0.006522901	0.011787221
985	4.70E-04	0.00399		985	0.006538468	0.011815983
984	4.87E-04	0.00399		984	0.006554086	0.011844841
983	4.46E-04	0.00399		983	0.006569754	0.011873794
982	5.10E-04	0.00401		982	0.006585473	0.011902843
981	4.91E-04	0.00405		981	0.006601252	0.011932011
980	5.03E-04	0.00405		980	0.006617085	0.011961281
979	5.12E-04	0.00411		979	0.006632969	0.011990649
978	4.77E-04	0.00414		978	0.006648904	0.012020115
977	4.87E-04	0.00419		977	0.006664892	0.012049679
976	5.00E-04	0.00418		976	0.006680932	0.012079342
975	5.11E-04	0.00419		975	0.006697025	0.012109104
974	4.99E-04	0.0042		974	0.00671317	0.012138966
973	5.05E-04	0.00421		973	0.006729368	0.012168928
972	4.85E-04	0.00427		972	0.006745619	0.012198991
971	4.97E-04	0.00432		971	0.006761923	0.012229154
970	4.55E-04	0.00435		970	0.006778281	0.012259419
969	4.71E-04	0.00431		969	0.006794692	0.012289786
968	4.96E-04	0.00435		968	0.006811158	0.012320255
967	4.86E-04	0.00439		967	0.006827678	0.012350827
966	4.86E-04	0.00443		966	0.006844252	0.012381502
965	5.01E-04	0.00442		965	0.006860881	0.01241228
964	4.81E-04	0.00451		964	0.006877564	0.012443163
963	4.85E-04	0.00451		963	0.006894303	0.01247415
962	4.64E-04	0.00452		962	0.006911107	0.012505265
961	4.64E-04	0.00454		961	0.006927971	0.012536495
960	4.71E-04	0.00463		960	0.006944892	0.012567832
959	4.82E-04	0.00456		959	0.006961868	0.012599276
958	4.58E-04	0.00463		958	0.0069789	0.012630826
957	4.83E-04	0.00464		957	0.00699599	0.012662484
956	5.30E-04	0.00461		956	0.007013136	0.01269425
955	5.32E-04	0.00472		955	0.007030339	0.012726124
954	5.65E-04	0.00472		954	0.007047599	0.012758107
953	5.42E-04	0.00471		953	0.007064917	0.012790199
952	5.85E-04	0.00472		952	0.007082293	0.012822401
951	5.95E-04	0.00476		951	0.007099727	0.012854713
950	5.80E-04	0.00478		950	0.007117219	0.012887136
949	5.99E-04	0.00484		949	0.00713477	0.012919671
948	5.96E-04	0.00493		948	0.00715238	0.012952317
947	6.11E-04	0.00486		947	0.007170048	0.012985075
946	6.29E-04	0.00488		946	0.007187776	0.013017946
945	6.42E-04	0.00487		945	0.007205563	0.01305093
944	6.39E-04	0.00492		944	0.007223411	0.013084027
943	6.68E-04	0.00496		943	0.007241357	0.013117321
942	6.96E-04	0.00497		942	0.007259365	0.013150733
941	7.21E-04	0.005		941	0.007277435	0.013184262
940	6.56E-04	0.00502		940	0.007295566	0.013217907
939	6.74E-04	0.00503		939	0.007313758	0.013251668
938	7.16E-04	0.00505		938	0.007332011	0.013285547
937	7.02E-04	0.00508		937	0.007350327	0.013319544
936	7.33E-04	0.00512		936	0.007368704	0.013353659
935	7.11E-04	0.00513		935	0.007387144	0.013387893
934	7.03E-04	0.00517		934	0.007405647	0.013422246
933	7.15E-04	0.00516		933	0.007424213	0.013456719
932	7.18E-04	0.0052		932	0.007442842	0.013491313
931	7.20E-04	0.00528		931	0.007461534	0.013526027
930	6.75E-04	0.00529		930	0.00748029	0.013560864
929	6.18E-04	0.00535		929	0.007499111	0.013595822
928	6.70E-04	0.00538		928	0.007517995	0.013630903
927	6.62E-04	0.00541		927	0.007536944	0.013666107
926	7.09E-04	0.00544		926	0.007555958	0.013701434
925	7.39E-04	0.00544		925	0.007575086	0.013736986
924	7.72E-04	0.00546		924	0.007594317	0.013772739
923	8.20E-04	0.0055		923	0.007613614	0.013808619
