0.0000176	0.8573	0.0951
0.0000177	0.8561	0.0993
0.0000178	0.8549	0.1041
0.000018	0.8543	0.1089
0.0000181	0.8538	0.1142
0.0000182	0.8534	0.1195
0.0000184	0.8536	0.1248
0.0000185	0.8544	0.1305
0.0000186	0.8547	0.1363
0.0000188	0.8562	0.1419
0.0000189	0.8579	0.148
0.0000191	0.86	0.1535
0.0000192	0.8628	0.1594
0.0000194	0.8656	0.1652
0.0000195	0.8695	0.1702
0.0000197	0.8733	0.1752
0.0000198	0.8777	0.18
0.00002	    0.8826	0.1841
0.0000202	0.8873	0.1877
0.0000203	0.8925	0.191
0.0000205	0.8981	0.1937
0.0000207	0.9035	0.1959
0.0000208	0.9087	0.197
0.000021	0.9144	0.1979
0.0000212	0.9193	0.198
0.0000214	0.9236	0.1976
0.0000216	0.9284	0.1971
0.0000218	0.9319	0.1958
0.0000219	0.9353	0.1946
0.0000221	0.9377	0.193
0.0000223	0.9399	0.191
0.0000225	0.9412	0.1891
0.0000227	0.942	0.1879
0.000023	0.9423	0.1868
0.0000232	0.9421	0.1858
0.0000234	0.9409	0.1849
0.0000236	0.9398	0.1851
0.0000238	0.9379	0.1861
0.0000241	0.936	0.1875
0.0000243	0.9344	0.19
0.0000246	0.9329	0.193
0.0000248	0.9312	0.1976
0.000025	0.9306	0.2026
0.0000253	0.9303	0.2085
0.0000256	0.9318	0.2152
0.0000258	0.9346	0.2225
0.0000261	0.9395	0.2294
0.0000264	0.9458	0.2358
0.0000267	0.9534	0.2407
0.000027	0.9626	0.2441
0.0000272	0.9727	0.2452
0.0000276	0.9821	0.2439
0.0000279	0.9903	0.2403
0.0000282	0.9971	0.2352
0.0000285	1.0017	0.2291
0.0000288	1.0044	0.223
0.0000292	1.005	0.2169
0.0000295	1.004	0.2122
0.0000299	1.0018	0.2086
0.0000302	0.9989	0.2067
0.0000306	0.9957	0.2059
0.000031	0.9924	0.2071
0.0000314	0.9903	0.209
0.0000318	0.989	0.2123
0.0000322	0.9889	0.2164
0.0000326	0.9903	0.2206
0.0000331	0.9933	0.225
0.0000335	0.998	0.228
0.000034	1.0039	0.2296
0.0000344	1.0103	0.2296
0.0000349	1.0167	0.2272
0.0000354	1.0226	0.223
0.0000359	1.0271	0.2166
0.0000365	1.0295	0.2093
0.000037	1.0302	0.2009
0.0000376	1.0285	0.192
0.0000381	1.0245	0.1835
0.0000387	1.0182	0.1753
0.0000394	1.0101	0.1683
0.00004	    1.0002	0.1625
0.0000407	0.9885	0.1583
0.0000413	0.9748	0.1559
0.000042	0.9602	0.1552
0.0000428	0.9443	0.1573
0.0000435	0.9269	0.1618
0.0000443	0.9093	0.1699
0.0000451	0.8906	0.1819
0.0000459	0.8739	0.1991
0.0000468	0.8592	0.2217
0.0000477	0.8509	0.2491
0.0000486	0.8515	0.2777
0.0000496	0.8616	0.3023
0.0000506	0.8772	0.3169
0.0000517	0.8897	0.3187
0.0000528	0.8901	0.3118
0.0000539	0.8736	0.3068
0.0000551	0.8411	0.3139
0.0000564	0.7986	0.3431
0.0000577	0.7552	0.4078
0.000059	0.7384	0.518
0.0000605	0.7928	0.6622
0.000062	0.959	0.7763
0.0000636	1.1944	0.746
0.0000653	1.3296	0.5656
0.000067	1.3223	0.3929
0.0000689	1.2587	0.2852
0.0000708	1.1864	0.225
0.0000729	1.117	0.1916
0.0000751	1.0515	0.175
0.0000775	0.9877	0.1691
0.00008	    0.9243	0.1715
0.0000827	0.8587	0.1828
0.0000855	0.7903	0.2037
0.0000886	0.7167	0.2379
0.0000918	0.6396	0.29
0.0000954	0.5654	0.367
0.0000992	0.5066	0.4698
0.000103	0.4736	0.5902
0.000108	0.4694	0.7158
0.000113	0.491	0.8391
0.000118	0.5367	0.954
0.000124	0.6066	1.0526
0.000131	0.6952	1.1235
0.000138	0.7877	1.1508
0.000146	0.854	1.1306
0.000155	0.8577	1.082
0.000165	0.7807	1.051
0.000177	0.6389	1.0886
0.000191	0.4807	1.2264
0.000207	0.3568	1.4489
0.000225	0.2786	1.725
0.000248	0.2366	2.0418
0.000261	0.2257	2.2172
0.000276	0.2209	2.4064
0.000292	0.2217	2.6121
0.00031	    0.2278	2.8378
0.000331	0.2403	3.0882
0.000354	0.2596	3.3692
0.000381	0.288	3.6886
0.000413	0.3288	4.0577
0.000451	0.3888	4.4919
0.000496	0.4844	5.0139
0.000551	0.6652	5.6483
0.00062	    1.0459	6.2831
0.000708	1.1348	6.7819
0.000827	1.1604	7.957
0.000992	1.5028	9.6118
0.00124	    2.2133	11.9441
0.00165	    3.6716	15.5171
0.00248	    7.1516	21.5967
