0.0004	    3.57	    2.74					
0.0004002	3.570002727	2.738705834					
0.0004003	3.570006734	2.738074671					
0.0004004	3.570012349	2.737445071					
0.0004005	3.570019286	2.736830382					
0.0004006	3.570027527	2.73621734					
0.0004007	3.570036832	2.735612552					
0.0004008	3.570057838	2.734433765					
0.0004009	3.570069313	2.733853369					
0.000401	3.570081174	2.733281041					
0.0004011	3.570093122	2.732722692					
0.0004012	3.570105245	2.732166271					
0.0004013	3.570117246	2.731617775					
0.0004014	3.570128954	2.731077159					
0.0004015	3.570140199	2.730544376					
0.0004016	3.57015081	2.730019377					
0.0004017	3.570160718	2.729496656					
0.0004018	3.570169541	2.72898717					
0.0004019	3.570177219	2.728485327					
0.000402	3.570183581	2.727991083					
0.0004021	3.570188457	2.727504388					
0.0004022	3.570191701	2.727020139					
0.0004023	3.570193074	2.726548484					
0.0004024	3.570189612	2.725622533					
0.0004025	3.570184385	2.725168299					
0.0004026	3.570176688	2.724726153					
0.0004027	3.570166182	2.724286639					
0.0004028	3.570152917	2.723858964					
0.0004029	3.570136437	2.723433978					
0.000403	3.570116692	2.723016223					
0.0004031	3.570093505	2.72260565					
0.0004032	3.570066702	2.72220221					
0.0004033	3.570036449	2.721809991					
0.0004034	3.570001927	2.721420599					
0.0004035	3.569963263	2.721038196					
0.0004036	3.569920282	2.720662732					
0.0004037	3.569872807	2.720294161					
0.0004038	3.569820663	2.719932433					
0.0004039	3.569763048	2.7195738					
0.000404	3.569700984	2.719225685					
0.0004041	3.569633723	2.718884267					
0.0004042	3.56948205	2.71821791					
0.0004043	3.569398079	2.717896364					
0.0004044	3.569308205	2.71758132					
0.0004045	3.56921121	2.717269518					
0.0004046	3.569108937	2.716967403					
0.0004047	3.568999053	2.716668566					
0.0004048	3.568882421	2.716376172					
0.0004049	3.568760181	2.716093116					
0.000405	3.568629581	2.715813391					
0.0004051	3.56849169	2.715539958					
0.0004052	3.56834788	2.71527552					
0.0004053	3.568194944	2.715014459					
0.0004054	3.568034175	2.714759541					
0.0004055	3.567865391	2.714510717					
0.0004056	3.567688412	2.714267936					
0.0004057	3.567503055	2.71403115					
0.0004058	3.567309141	2.713800306					
0.0004059	3.567106487	2.713575357					
0.000406	3.566894912	2.713356251					
0.0004061	3.566674234	2.713142939					
0.0004062	3.566441829	2.712933238					
0.0004063	3.566202304	2.712731423					
0.0004064	3.565953131	2.712535251					
0.0004065	3.565691378	2.712342716					
0.0004066	3.565139985	2.711976412					
0.0004067	3.564850189	2.711802426					
0.0004068	3.56454665	2.711632105					
0.0004069	3.564235444	2.71146891					
0.000407	3.563909901	2.711309389					
0.0004071	3.563576552	2.711156782					
0.0004072	3.563228265	2.711007858					
0.0004073	3.562868268	2.710864183					
0.0004074	3.562496372	2.710725705					
0.0004075	3.562112393	2.710592373					
0.0004076	3.561716141	2.710464135					
0.0004077	3.561307431	2.710340939					
0.0004078	3.560886076	2.710222735					
0.0004079	3.560451887	2.710109469					
0.000408	3.560004679	2.710001092					
0.0004081	3.559544372	2.709897553					
0.0004082	3.55907133	2.709798807					
0.0004083	3.558586034	2.709704814					
0.0004084	3.558083779	2.709614633					
0.0004085	3.557575298	2.709530064					
0.0004086	3.557056006	2.709450119					
0.0004087	3.55652087	2.709374002					
0.0004088	3.555981296	2.709303225					
0.0004089	3.555426647	2.709236286					
0.000409	3.554868727	2.709174506					
0.0004091	3.554296524	2.70911657					
0.0004092	3.553716236	2.709063093					
0.0004093	3.553134396	2.709014512					
0.0004094	3.552539495	2.708969779					
0.0004095	3.55193799	2.708929376					
0.0004096	3.551330374	2.708893259					
0.0004097	3.550717143	2.708861384					
0.0004098	3.55009879	2.708833707					
0.0004099	3.54947581	2.708810185					
0.00041	    3.548848697	2.708790774					
0.0004101	3.547584053	2.708764111					
0.0004102	3.546947511	2.708756772					
0.0004103	3.546308814	2.708753369					
0.0004104	3.545661916	2.708753884					
0.0004105	3.545020384	2.708758263					
0.0004106	3.544378186	2.708766447					
0.0004107	3.543729263	2.708778534					
0.0004108	3.543087223	2.708794236					
0.0004109	3.542439469	2.708813828					
0.000411	3.541799585	2.708836871					
0.0004111	3.541155017	2.70886379					
0.0004112	3.540519287	2.708893997					
0.0004113	3.539879926	2.708928065					
0.0004114	3.539243942	2.708965659					
0.0004115	3.538611847	2.709006733					
0.0004116	3.537990466	2.709050775					
0.0004117	3.537367623	2.709098641					
0.0004118	3.536750193	2.709149852					
0.0004119	3.536138685	2.709204365					
0.000412	3.535533609	2.709262133					
0.0004121	3.534935474	2.709323113					
0.0004122	3.534344791	2.709387258					
0.0004123	3.533756225	2.70945522					
0.0004124	3.533182062	2.709525593					
0.0004125	3.532616885	2.709598997					
0.0004126	3.532061203	2.709675387					
0.0004127	3.531510068	2.709755533					
0.0004128	3.530975016	2.709837788					
0.0004129	3.530445759	2.709923767					
0.000413	3.529933396	2.710011706					
0.0004131	3.529427913	2.710103332					
0.0004132	3.528939261	2.71019676					
0.0004133	3.528457323	2.71029382					
0.0004134	3.52798685	2.710393528					
0.0004135	3.527532134	2.710494791					
0.0004136	3.527083745	2.710599599					
0.0004137	3.526646086	2.710706887					
0.0004138	3.526218911	2.710816599					
0.0004139	3.525801975	2.710928678					
0.000414	3.525395031	2.711043068					
0.0004141	3.524997835	2.711159713					
0.0004142	3.524610139	2.711278558					
0.0004143	3.5242317	2.711399546					
0.0004144	3.52386227	2.711522621					
0.0004145	3.523498041	2.711648988					
0.0004146	3.523145977	2.711776088					
0.0004147	3.522802184	2.711905107					
0.0004148	3.522463096	2.712037307					
0.0004149	3.522135183	2.712170012					
0.000415	3.521814799	2.712304467					
0.0004151	3.521498606	2.712441986					
0.0004152	3.521192615	2.712579789					
0.0004153	3.520890457	2.712720574					
0.0004154	3.520594973	2.712862915					
0.0004155	3.520308742	2.713005321					
0.0004156	3.520025787	2.713150584					
0.0004157	3.519748749	2.71329723					
0.0004158	3.519477375	2.7134452					
0.0004159	3.519211412	2.713594438					
0.000416	3.518950606	2.713744884					
0.0004161	3.518694705	2.713896482					
0.0004162	3.518443455	2.714049174					
0.0004163	3.518196603	2.714202901					
0.0004164	3.517953896	2.714357607					
0.0004165	3.517715081	2.714513233					
0.0004166	3.517477593	2.714671275					
0.0004167	3.517245833	2.714828577					
0.0004168	3.517017203	2.714986625					
0.0004169	3.516789229	2.715146936					
0.000417	3.516566123	2.715306311					
0.0004171	3.516343211	2.715467844					
0.0004172	3.516124607	2.71562831					
0.0004173	3.515905725	2.715790829					
0.0004174	3.5156906	2.715952156					
0.0004175	3.515474714	2.716115425					
0.0004176	3.515259945	2.716278982					
0.0004177	3.51504603	2.716442767					
0.0004178	3.51483271	2.716606722					
0.0004179	3.514621811	2.716769177					
0.0004181	3.514408898	2.716933291					
0.0004182	3.514195799	2.717097397					
0.0004183	3.513982255	2.717261434					
0.0004184	3.513768003	2.717425343					
0.0004185	3.513550668	2.717590669					
0.0004186	3.513334207	2.717754142					
0.0004187	3.513116254	2.717917308					
0.0004188	3.512896549	2.718080107					
0.0004189	3.512672645	2.718244071					
0.000419	3.512448628	2.718405954					
0.0004191	3.51221984	2.718568871					
0.0004192	3.511990459	2.718729599					
0.0004193	3.511755721	2.718891227					
0.0004194	3.511519922	2.719050558					
0.0004195	3.511278172	2.719210655					
0.0004196	3.511032497	2.71936989					
0.0004197	3.510785076	2.719526672					
0.0004198	3.51053079	2.719684011					
0.0004199	3.510271777	2.719840307					
0.00042	    3.510007767	2.719995497					
0.0004201	3.509738566	2.720149572					
0.0004202	3.509464299	2.720302746					
0.0004203	3.509185179	2.720455295					
0.0004204	3.508901418	2.720607493					
0.0004205	3.50861323	2.720759618					
0.0004206	3.508320827	2.720911943					
0.0004207	3.508021526	2.721066233					
0.0004208	3.507721297	2.721219796					
0.0004209	3.507417494	2.72137439					
0.000421	3.507107332	2.721531811					
0.0004211	3.506796991	2.72168931					
0.0004212	3.50648066	2.721850225					
0.0004213	3.506164639	2.722011741					
0.0004214	3.505843009	2.722177275					
0.0004215	3.505522169	2.722343921					
0.0004217	3.505196106	2.722515197					
0.0004218	3.504868144	2.722689782					
0.0004219	3.504538502	2.722867959					
0.000422	3.5042074	2.723050013					
0.0004221	3.503878256	2.723234415					
0.0004222	3.503544897	2.723425028					
0.0004223	3.503210733	2.723620366					
0.0004224	3.502872762	2.723822663					
0.0004225	3.502537641	2.724028353					
0.0004226	3.502202374	2.724239621					
0.0004227	3.50186718	2.72445675					
0.0004228	3.501532278	2.724680026					
0.0004229	3.501194675	2.724911971					
0.000423	3.500861023	2.725148454					
0.0004231	3.500528322	2.725391936					
0.0004232	3.50019361	2.725645148					
0.0004233	3.499863484	2.725903553					
0.0004234	3.499531818	2.726172411					
0.0004235	3.49920202	2.726449565					
0.0004236	3.498877426	2.726732544					
0.0004237	3.498552016	2.727027081					
0.0004238	3.498229149	2.727330787					
0.0004239	3.497909049	2.727643954					
0.000424	3.497591941	2.727966875					
0.0004242	3.497278053	2.72829984					
0.0004243	3.496967608	2.728643143					
0.0004244	3.496660832	2.728997075					
0.0004245	3.496357952	2.729361928					
0.0004246	3.496059192	2.729737993					
0.0004247	3.495764777	2.730125563					
0.0004248	3.495474935	2.73052493					
0.0004249	3.495187198	2.730940363					
0.000425	3.494907223	2.731364318					
0.0004251	3.494632499	2.731800948					
0.0004252	3.494360713	2.73225489					
0.0004253	3.49409722	2.732717874					
0.0004254	3.493837232	2.733199016					
0.0004255	3.493583519	2.733694272					
0.0004256	3.493338613	2.734199064					
0.0004257	3.493098079	2.734723307					
0.0004258	3.492864514	2.735262561					
0.0004259	3.492638148	2.735817128					
0.0004261	3.492419214	2.736387306					
0.0004262	3.492209901	2.736967793					
0.0004263	3.492006452	2.737569942					
0.0004264	3.491809326	2.738194518					
0.0004265	3.49162244	2.738830148					
0.0004266	3.491444147	2.739482893					
0.0004267	3.491274677	2.740153051					
0.0004268	3.491114264	2.740840924					
0.0004269	3.490961758	2.741553558					
0.000427	3.490820243	2.742277935					
0.0004271	3.490688483	2.743020931					
0.0004272	3.490565609	2.743790124					
0.0004273	3.49045415	2.74457144					
0.0004274	3.490352242	2.745379927					
0.0004275	3.490262023	2.746200776					
0.0004276	3.490182027	2.747049781					
0.0004278	3.490113395	2.747919603					
0.0004279	3.490056366	2.748810549					
0.000428	3.490011178	2.749722929					
0.0004281	3.489978306	2.750648171					
0.0004282	3.489957163	2.751603462					
0.0004283	3.489948038	2.75257959					
0.0004284	3.489950852	2.753575964					
0.0004285	3.48996572	2.754601581					
0.0004286	3.489992286	2.755636852					
0.0004287	3.490030555	2.756690592					
0.0004288	3.490080448	2.757762212					
0.0004289	3.490142513	2.758861378					
0.000429	3.490215524	2.759967139					
0.0004291	3.49029992	2.761089003					
0.0004293	3.490396572	2.76223708					
0.0004294	3.490503609	2.763389515					
0.0004295	3.490622953	2.764567247					
0.0004296	3.490753574	2.765758967					
0.0004297	3.490894028	2.76695285					
0.0004298	3.491046859	2.768170609					
0.0004299	3.491210726	2.769400542					
0.00043	    3.491385547	2.77064204					
0.0004301	3.491571241	2.771894497					
0.0004302	3.491767728	2.773157305					
0.0004303	3.491974926	2.774429858					
0.0004304	3.492192754	2.775711549					
0.0004305	3.492421132	2.77700177					
0.0004307	3.492659978	2.778299914					
0.0004308	3.49290921	2.779605375					
0.0004309	3.493171201	2.780929724					
0.000431	3.493441059	2.78224805					
0.0004311	3.493721061	2.783571866					
0.0004312	3.494013858	2.784912888					
0.0004313	3.494313996	2.786245898					
0.0004314	3.494626951	2.787594963					
0.0004315	3.494946897	2.788934718					
0.0004316	3.495279679	2.790289353					
0.0004317	3.495622295	2.791645852					
0.0004318	3.495974662	2.793003592					
0.000432	3.496336697	2.794361949					
0.0004321	3.496704865	2.795707837					
0.0004322	3.4970859	2.797065563					
0.0004323	3.497476354	2.798422038					
0.0004324	3.497876144	2.79977664					
0.0004325	3.498288981	2.801141134					
0.0004326	3.498707276	2.802490083					
0.0004327	3.499134656	2.803835281					
0.0004328	3.499571037	2.805176102					
0.0004329	3.500020464	2.806524153					
0.000433	3.50047468	2.807854295					
0.0004332	3.500937647	2.809178183					
0.0004333	3.501413649	2.810507242					
0.0004334	3.501893947	2.811816678					
0.0004335	3.502387268	2.813129881					
0.0004336	3.502889162	2.81443416					
0.0004337	3.503394863	2.81571715					
0.0004338	3.503913567	2.817001755					
0.0004339	3.504440587	2.818275518					
0.000434	3.504975836	2.819537798					
0.0004341	3.505519229	2.820787953					
0.0004343	3.506070682	2.822025343					
0.0004344	3.506630107	2.823249325					
0.0004345	3.50719742	2.824459259					
0.0004346	3.507772535	2.825654502					
0.0004347	3.508360699	2.826845069					
0.0004348	3.50895123	2.82800886					
0.0004349	3.509549305	2.829156031					
0.000435	3.510160378	2.830296134					
0.0004351	3.51077336	2.831408267					
0.0004352	3.511399337	2.832512829					
0.0004354	3.51202697	2.833590156					
0.0004355	3.512667612	2.834660073					
0.0004356	3.513309661	2.835703541					
0.0004357	3.513964731	2.83673977					
0.0004358	3.514626959	2.83775944					
0.0004359	3.515296284	2.838762791					
0.000436	3.515972647	2.839750066					
0.0004361	3.516655989	2.840721504					
0.0004362	3.517346249	2.841677348					
0.0004364	3.518043368	2.842617838					
0.0004365	3.518747285	2.843543216					
0.0004366	3.519457942	2.844453724					
0.0004367	3.520175279	2.845349601					
0.0004368	3.520905787	2.846238967					
0.0004369	3.521636362	2.847106183					
0.000437	3.522373437	2.847959495					
0.0004371	3.523123679	2.848806648					
0.0004372	3.523873631	2.849632757					
0.0004374	3.524636745	2.850452952					
0.0004375	3.525406231	2.851259979					
0.0004376	3.526175075	2.852047052					
0.0004377	3.526957068	2.852828598					
0.0004378	3.52774525	2.853597716					
0.0004379	3.52853956	2.854354655					
0.000438	3.529339937	2.855099663					
0.0004381	3.530146319	2.855832987					
0.0004383	3.530958645	2.856554875					
0.0004384	3.531776853	2.857265575					
0.0004385	3.532600882	2.857965335					
0.0004386	3.533430671	2.858654403					
0.0004387	3.534266158	2.859333026					
0.0004388	3.535114818	2.860007375					
0.0004389	3.535961567	2.860665764					
0.000439	3.53681383	2.861314455					
0.0004392	3.537679227	2.861959361					
0.0004393	3.538550112	2.8625949					
0.0004394	3.539418642	2.863215824					
0.0004395	3.540300264	2.863833472					
0.0004396	3.541187185	2.864442516					
0.0004397	3.542071423	2.865037929					
0.0004398	3.542968707	2.865630598					
0.0004399	3.5438711	2.866215423					
0.0004401	3.54477854	2.866792659					
0.0004402	3.545690963	2.867362561					
0.0004403	3.546608308	2.867925383					
0.0004404	3.54753051	2.86848138					
0.0004405	3.548457507	2.869030806					
0.0004406	3.549397502	2.869578695					
0.0004407	3.550333941	2.870115691					
0.0004408	3.551274984	2.870646882					
0.000441	3.552228957	2.871177151					
0.0004411	3.553179061	2.87169745					
0.0004412	3.554142047	2.872217248					
0.0004413	3.555100957	2.872727682					
0.0004414	3.556072698	2.873238046					
0.0004415	3.55704874	2.873744064					
0.0004416	3.558029017	2.874245995					
0.0004418	3.559004811	2.87473975					
0.0004419	3.559993329	2.875234324					
