400	4.69591E6
401	5.22321E6
402	5.27074E6
403	5.50623E6
404	5.58985E6
405	5.39461E6
406	5.78791E6
407	5.65455E6
408	5.76923E6
409	5.66534E6
410	6.07853E6
411	6.556E6
412	7.02128E6
413	7.37835E6
414	8.30406E6
415	9.14086E6
416	1.04246E7
417	1.1478E7
418	1.2684E7
419	1.42439E7
420	1.58861E7
421	1.76335E7
422	1.88412E7
423	2.02004E7
424	2.17161E7
425	2.2882E7
426	2.45065E7
427	2.62066E7
428	2.90065E7
429	3.06359E7
430	3.31671E7
431	3.60665E7
432	3.8465E7
433	4.06172E7
434	4.42095E7
435	4.84772E7
436	5.25909E7
437	5.46188E7
438	5.91633E7
439	6.65042E7
440	7.52196E7
441	8.31868E7
442	9.47188E7
443	1.05104E8
444	1.17248E8
445	1.2761E8
446	1.36738E8
447	1.43097E8
448	1.45112E8
449	1.47086E8
450	1.47295E8
451	1.41912E8
452	1.37714E8
453	1.32588E8
454	1.30224E8
455	1.25317E8
456	1.19624E8
457	1.16849E8
458	1.11854E8
459	1.1028E8
460	1.0602E8
461	1.0305E8
462	1.00353E8
463	9.83717E7
464	9.57157E7
465	9.31109E7
466	9.102E7
467	8.97817E7
468	8.83697E7
469	9.06138E7
470	9.03108E7
471	9.04239E7
472	9.41393E7
473	9.55843E7
474	9.66201E7
475	9.907E7
476	9.91551E7
477	1.01731E8
478	9.99751E7
479	9.91009E7
480	9.69552E7
481	9.4039E7
482	9.34514E7
483	8.98654E7
484	8.71815E7
485	8.46667E7
486	8.07936E7
487	8.11017E7
488	7.76136E7
489	7.71038E7
490	7.5137E7
491	7.32883E7
492	7.40941E7
493	7.34928E7
494	7.2992E7
495	7.24838E7
496	7.05368E7
497	7.1344E7
498	7.10065E7
499	7.1511E7
500	6.9995E7
501	7.2405E7
502	6.96384E7
503	6.99004E7
504	6.96603E7
505	6.86228E7
506	6.85642E7
507	6.77382E7
508	6.69511E7
509	6.53142E7
510	6.51018E7
511	6.6004E7
512	6.33531E7
513	6.15986E7
514	6.36576E7
515	6.1726E7
516	6.12183E7
517	5.89925E7
518	5.91537E7
519	5.80326E7
520	5.66517E7
521	5.55904E7
522	5.63239E7
523	5.56994E7
524	5.40515E7
525	5.34187E7
526	5.29664E7
527	5.24332E7
528	5.09955E7
529	5.11759E7
530	5.04344E7
531	5.19409E7
532	5.12352E7
533	5.06441E7
534	5.0602E7
535	5.07795E7
536	5.07192E7
537	4.98323E7
538	5.08978E7
539	4.9665E7
540	4.98031E7
541	4.93918E7
542	4.90688E7
543	4.97345E7
544	4.85602E7
545	4.84267E7
546	4.78002E7
547	4.82498E7
548	4.78394E7
549	4.66321E7
550	4.66436E7
551	4.61667E7
552	4.57044E7
553	4.49408E7
554	4.48057E7
555	4.51263E7
556	4.52845E7
557	4.42157E7
558	4.46508E7
559	4.30163E7
560	4.25037E7
561	4.2448E7
562	4.25148E7
563	4.18137E7
564	4.16937E7
565	4.06755E7
566	4.11013E7
567	4.04442E7
568	4.02169E7
569	4.00099E7
570	3.96381E7
571	3.93218E7
572	3.8716E7
573	3.84547E7
574	3.84524E7
575	3.83998E7
576	3.87102E7
577	3.70495E7
578	3.64388E7
579	3.74802E7
580	3.64487E7
581	3.57679E7
582	3.45975E7
583	3.55369E7
584	3.38567E7
585	3.44758E7
586	3.33284E7
587	3.38595E7
588	3.26488E7
589	3.24901E7
590	3.235E7
591	3.31012E7
592	3.22058E7
593	3.13149E7
594	3.10495E7
595	3.10914E7
596	3.01778E7
597	2.99057E7
598	2.94368E7
599	2.91229E7
600	2.92963E7
601	2.82846E7
602	2.82406E7
603	2.81241E7
604	2.88642E7
605	2.80978E7
606	2.73689E7
607	2.73343E7
608	2.73231E7
609	2.66914E7
610	2.63171E7
611	2.49852E7
612	2.59704E7
613	2.45776E7
614	2.54093E7
615	2.45464E7
616	2.37011E7
617	2.33284E7
618	2.2703E7
619	2.25505E7
620	2.26287E7
621	2.22624E7
622	2.23294E7
623	2.138E7
624	2.11935E7
625	2.05454E7
626	2.0296E7
627	1.98618E7
628	2.033E7
629	1.95827E7
630	1.89811E7
631	1.82779E7
632	1.8688E7
633	1.81355E7
634	1.76919E7
635	1.72535E7
636	1.68442E7
637	1.63909E7
638	1.65633E7
639	1.66122E7
640	1.55324E7
641	1.52944E7
642	1.46207E7
643	1.47096E7
644	1.42843E7
645	1.37185E7
646	1.39685E7
647	1.42504E7
648	1.35074E7
649	1.31447E7
650	1.37401E7
651	1.28698E7
652	1.29613E7
653	1.30123E7
654	1.20581E7
655	1.1502E7
656	1.17896E7
657	1.13922E7
658	1.15764E7
659	1.08997E7
660	1.12278E7
661	1.07143E7
662	1.07549E7
663	1.06924E7
664	9.67391E6
665	9.94118E6
666	9.66617E6
667	9.36665E6
668	9.05066E6
669	8.7574E6
670	8.6195E6
671	9.17409E6
672	8.66634E6
673	8.6258E6
674	8.21748E6
675	7.84872E6
676	8.22835E6
677	7.63868E6
678	7.3723E6
679	7.02916E6
680	7.20451E6
681	7.17797E6
682	7.03156E6
683	6.68157E6
684	6.23831E6
685	6.174E6
686	6.23767E6
687	6.41127E6
688	5.93488E6
689	5.95273E6
690	6.00983E6
691	5.81315E6
692	5.5005E6
693	5.48435E6
694	5.16304E6
695	5.46218E6
696	4.84714E6
697	4.87445E6
698	4.87205E6
699	5.00493E6
700	4.83966E6
